Underwriting_Rehab,Rehab_Calculation,Paint,Flooring_Flag,Foundation_Flag,Roof_Flag,HVAC_Flag,Kitchen_Flag,Bathroom_Flag,Appliances_Flag,Windows_Flag,Landscaping_Flag,Trashout_Flag
11379,88913,1,,,0,1,,,1,1,1,0
56599,55883,1,,0,1,0,0,,,0,0,0
35981,69816,1,,0,0,0,,,1,0,1,1
16045,98519,,0,0,1,,1,1,1,0,,1
58661,39912,1,0,,1,1,1,0,0,0,1,0
87379,76200,,0,,,,1,,,0,,0
83365,97274,1,,0,0,0,,,1,1,1,1
31814,13453,0,1,0,,1,0,0,,1,0,1
93857,27717,,,,,,,1,,1,0,1
24508,47773,,0,0,,1,0,,1,0,,
59438,74365,0,1,0,0,0,,1,1,0,,0
35575,46303,1,,,0,1,,1,0,1,0,
29392,55633,0,1,1,1,1,,,0,,1,0
26256,73063,,1,1,0,1,,0,0,0,1,1
57413,77144,,1,1,0,1,,,,,,
35306,55750,,,0,1,0,,1,,,1,0
12058,32197,0,,,1,0,,0,1,,1,
16492,85972,,0,1,0,0,,1,1,,,
57262,63526,,,0,1,1,0,1,,0,1,1
37860,49659,0,1,0,0,0,0,0,0,1,1,1
76571,99692,0,0,0,0,,1,1,1,0,1,0
21826,50689,0,,0,,0,,1,1,0,,0
96083,45839,1,1,1,,0,0,0,1,0,0,1
555,96523,1,0,1,0,,,,,,0,0
53461,92560,,1,0,1,,0,0,0,0,,
53484,37116,1,1,0,,,0,1,1,0,0,1
16910,66260,0,,,1,,1,0,0,0,,1
20422,10884,1,,,,0,0,0,1,,1,
94125,93665,1,1,,,,,0,1,0,1,1
41295,25275,,0,,1,0,0,1,1,1,1,
26576,52544,,,,0,0,0,1,,1,0,1
36429,95626,1,1,0,0,0,0,,1,0,,1
15918,37654,,0,0,,0,,,0,0,1,
43007,621,1,0,0,0,0,1,,0,0,1,1
17283,49534,1,1,1,,,,1,1,,,
50035,99002,0,0,,0,,,0,,,1,
80464,53747,,,1,0,0,1,1,0,0,0,
21938,15263,1,1,0,,0,0,0,,0,,1
98149,86489,0,,1,1,1,,0,0,1,0,1
1352,99023,,0,,1,1,,1,0,,0,0
10625,19312,1,,0,,1,1,0,0,1,1,0
22149,4213,,,1,1,1,,,0,0,1,0
21147,58581,1,1,0,0,,,0,0,0,,
47600,59704,0,,,1,1,,1,,,1,1
96373,3882,0,1,,,0,0,1,,,,0
69572,17633,,,,0,0,,1,0,,,0
86215,65937,1,1,1,1,,1,0,0,1,,0
12634,93650,,1,0,,,1,,0,0,1,0
34360,53544,,0,,,0,0,1,0,0,1,0
63242,59250,,1,,0,0,0,,1,0,0,1
68106,29732,,1,1,1,,0,0,0,1,,0
30313,85160,0,0,,1,0,,,0,1,0,
92055,9810,1,,0,1,,0,,,1,,1
78637,39130,1,,1,1,0,,0,1,1,1,0
34672,32026,1,,1,,,,,1,,1,1
78150,27589,1,,,0,1,,0,1,1,1,0
7382,35175,0,,,,1,,,0,,0,
25906,91265,0,0,1,1,1,1,0,,1,0,0
59403,24032,,0,1,1,1,1,0,,1,0,1
12567,69705,,,1,0,,0,1,,1,,
49928,81354,1,1,0,0,0,1,1,1,1,,
98208,96331,1,,,0,,1,,,1,,
56141,68230,,0,,1,,1,1,,1,1,
17091,55452,,0,1,0,1,,,,,,1
41296,36572,1,1,0,0,1,,0,0,1,1,
37227,97372,,1,1,1,1,0,1,1,1,1,
92481,72735,0,0,0,0,1,1,0,0,,,0
35968,55361,1,1,,,1,,1,1,,,1
57949,36485,1,1,1,0,,1,1,1,0,0,1
32648,60178,,,0,,0,1,,,0,,0
41999,58301,0,1,1,0,,0,1,,,1,
80260,83388,0,,0,0,1,,0,,1,,
34165,44010,1,0,0,0,0,0,0,,0,,
86703,49894,1,1,,,0,,0,1,1,1,
83228,61974,1,,,,,0,0,1,0,0,1
45046,25204,,,,0,,0,1,,1,,0
89234,81366,0,0,,,1,0,0,0,1,,
58450,74579,1,,,0,,1,0,1,1,1,
98874,9152,0,,1,0,,0,1,1,1,,1
19437,27080,0,0,1,1,,1,,1,0,0,
38594,7439,,,1,0,0,,1,,0,0,
23681,83178,1,1,,,,0,1,0,,,0
5369,56414,1,,0,,,1,,,0,1,
53070,63135,0,,,0,0,1,,0,,,1
67827,84566,0,,0,0,1,1,,1,,0,0
53415,31336,0,,1,0,,,0,0,0,,
25287,2680,0,0,0,,,0,1,1,,0,1
75017,25460,0,,1,1,0,,0,1,0,,1
48520,4273,1,,0,1,1,1,1,1,,0,0
37162,15554,1,1,,0,1,0,1,0,1,,
31554,18778,0,1,0,0,0,1,,0,0,0,
66096,93282,,1,0,1,1,0,0,1,1,1,0
97176,89478,,0,1,1,0,0,0,0,,,
91562,35542,,,1,,,1,0,,1,1,
17965,61200,1,0,,1,,0,,0,1,1,1
31784,71159,0,0,0,0,,1,1,0,1,0,
61026,46264,1,0,0,,,,,,,0,1
9684,12517,1,,1,,1,,1,,0,0,
80264,43125,0,0,,,,0,,1,1,0,1
19367,28824,1,,0,1,0,,,0,0,0,1
497,9446,,1,1,,,1,,1,,0,0
84308,7032,,,,1,1,1,1,0,1,1,
36963,35355,1,0,,1,1,0,,,,0,1
50052,68412,1,0,,,,,,1,0,0,1
45419,51205,0,1,0,1,,1,,,,1,1
55797,78677,1,,0,0,0,0,,,,0,1
60677,68991,,,0,,,0,0,0,1,,0
10655,52112,1,1,0,0,,,1,1,0,,
72576,84493,,0,0,1,,,,,,0,0
36871,97022,0,0,0,,1,1,,1,1,,0
22794,76120,1,,1,1,0,,,,1,1,1
3100,59410,0,1,1,0,1,0,0,,,0,1
42976,95822,,,,,0,1,1,1,0,,1
72629,30851,0,0,,1,,1,0,,1,0,
7438,25804,,1,,,,,1,1,0,0,1
40328,44887,,1,1,,0,1,1,0,1,0,1
12617,12551,0,1,0,,,,,,1,0,0
77402,56027,0,,1,,,0,,1,,0,1
16851,52788,1,1,1,,,,0,0,1,,0
75050,96858,0,1,0,0,1,0,0,0,,1,0
97462,14202,1,1,0,1,1,,,0,1,,1
29572,39678,0,0,,1,,0,,0,,,0
54081,95216,0,0,0,0,1,,1,1,,,0
60440,15652,0,1,0,0,1,0,1,0,,1,1
51604,28964,,,0,1,0,0,0,0,0,0,1
69094,24169,,1,,,0,,1,0,,0,1
94916,90529,0,0,,,0,,,1,,,1
57391,14923,,0,0,0,1,0,1,,1,,0
9483,4669,,0,,,,1,1,0,1,,
96543,35817,1,0,0,1,,0,1,,,1,1
4867,12317,0,0,0,1,0,,0,,0,,
26038,49980,1,,1,1,1,1,1,1,,0,0
97875,46416,1,1,,0,,0,1,0,1,0,1
16081,33771,,1,0,1,0,0,0,,,1,
37427,51579,0,,0,1,1,1,0,0,0,,
2537,28595,,,0,0,1,1,0,,0,1,1
57874,26048,1,1,0,,,0,0,,,1,
35165,69900,1,1,1,1,0,,1,,1,0,1
92031,78686,,,0,0,1,,0,0,1,0,0
64115,34677,0,1,0,1,1,0,1,1,,,1
35258,86151,1,,0,1,,1,,,,,1
71683,66195,,,0,,,,1,1,0,,0
59051,24619,,0,0,,1,0,,1,0,1,1
36600,50497,,0,0,,0,,0,1,1,1,1
93791,31265,,0,1,,0,0,,,1,,
80295,67527,1,,0,1,0,1,1,1,1,,
1448,30840,,0,0,0,,1,,0,,1,1
46207,97417,,,1,0,1,1,,1,,1,
28338,78255,1,,0,,,1,1,,0,,0
93628,878,,0,,0,0,0,0,1,,,1
56045,3135,1,,,0,0,0,1,0,1,,
67270,79283,,1,,0,,0,1,0,1,0,
301,55561,1,0,0,1,1,1,1,1,0,0,0
78781,92768,1,,1,0,1,1,1,,1,,1
62282,45843,0,1,0,,1,,0,1,,,1
84587,73946,1,1,1,,0,1,,0,1,1,
5622,29307,1,,0,0,,,1,0,1,0,
10100,25333,1,,0,0,,,,0,,1,
24805,76119,1,0,1,1,,,0,0,0,,1
6149,56902,0,1,,0,,,0,0,,,
24353,46248,,1,0,1,,1,,0,1,0,
13329,80043,0,0,1,1,1,1,1,1,1,,1
98790,13079,,,,1,,,1,,1,0,1
23546,99452,,0,,1,0,,0,,1,1,1
15481,11830,,,0,0,1,0,,1,0,0,0
63478,26523,1,,1,0,1,1,,,1,0,
81011,3827,,,1,1,,0,0,0,0,0,0
40397,60403,1,,1,0,1,,1,0,0,0,
95022,61828,1,1,1,0,1,,1,0,,0,0
28689,45882,,,1,1,1,,,1,1,0,
73531,50558,0,1,1,0,,0,1,1,0,,1
98208,42876,0,0,,1,1,,,,,,1
81313,26129,0,1,1,0,1,0,1,1,,,1
98031,66958,1,,0,1,,1,,1,0,0,
87935,24512,1,0,0,,1,,,0,1,,
67837,40488,,,,1,0,0,1,,1,0,
7033,10448,0,0,,1,,0,,,,,1
40764,32000,,,0,0,1,1,,,0,0,1
39022,45824,,1,0,1,,1,,1,,0,
71819,59292,,,0,,0,0,,1,,0,0
54178,64347,,0,,1,1,1,1,0,,1,
6710,69222,1,,0,1,0,1,0,,0,,
20226,62271,0,,1,,1,0,1,1,1,,1
69777,21303,,,,0,1,1,,0,,,
1108,47510,1,,,0,1,0,1,1,,,1
92885,27510,1,,1,0,,,,,0,,1
54545,72743,1,0,0,,1,,,,0,,
78932,34921,1,1,1,1,0,0,,1,1,1,1
56547,24710,0,,0,,,,0,,1,,1
73376,85207,,1,1,0,,,0,,1,1,0
11966,7714,,,0,0,,,,,0,0,0
59534,10210,0,,,,0,0,0,1,1,1,0
18038,17102,,0,0,0,1,0,0,,0,1,0
166,55747,,,,0,1,1,1,1,0,0,1
75095,38712,0,0,,0,0,,0,1,0,,0
87421,34743,,,1,0,1,,0,0,1,,1
90145,5414,,0,0,,,1,0,0,,1,0
86,91389,0,,0,1,1,1,0,0,,0,1
71468,54091,,1,1,0,,0,,0,,,
28302,49000,1,0,1,0,0,0,1,0,1,0,0
92478,52376,1,,0,,0,0,,1,,1,1
51291,68220,0,,1,0,,1,,1,0,1,1
658,67373,0,1,,0,1,1,,1,,1,0
35129,86640,,1,0,,,1,,0,0,0,
70812,30314,1,1,,0,0,,1,,1,,1
38096,31248,0,,1,1,1,0,1,1,1,0,1
65121,35682,1,1,,0,0,,,,,0,
98912,87031,,0,,0,1,,1,0,1,0,1
15993,36933,1,1,0,,1,,1,,0,0,0
62914,5482,,0,1,1,0,1,0,0,,0,1
66295,55534,1,0,1,0,,1,,1,0,0,1
35989,32612,,,1,,0,1,1,,1,1,
25390,4193,,1,0,0,0,,0,1,0,,1
7830,10472,0,,1,0,,,1,0,1,,1
36103,95164,,,,1,1,,,0,0,0,1
42421,71946,0,0,1,0,1,0,1,,1,,
88584,52026,1,,1,1,0,0,,0,1,1,
39307,37592,0,1,0,0,1,,,,1,,1
93157,96676,1,,0,1,0,0,0,,,1,
26500,87816,1,,1,,,0,0,1,,0,1
49222,77781,1,,0,,,,0,,1,,
37639,80236,0,,0,1,,,0,1,,1,0
22853,39773,0,1,0,,1,0,0,0,,,1
59719,4981,1,0,,0,1,,,0,0,1,1
84013,7759,0,0,1,0,1,,,0,,1,0
37511,79884,,,0,,1,,0,0,0,0,1
35331,50572,1,1,0,0,,,1,,0,,0
57491,5564,1,,,0,,1,1,0,0,1,0
73104,47327,1,1,1,,0,1,,0,0,,
65281,3016,,0,,,,0,0,,0,0,0
16298,32254,,0,,0,0,1,0,1,0,,1
67511,40292,0,,,1,0,,0,1,1,,1
8366,18365,0,1,,0,0,1,0,1,0,1,1
66951,68050,0,,,,0,0,1,,0,,
39710,48334,1,,1,0,,,0,0,,1,1
15780,10171,,1,0,0,,1,,0,,1,0
50960,84302,0,1,,1,,0,,0,1,1,
45662,17984,,,1,,1,1,0,0,0,,
59612,72502,1,0,,,0,0,0,1,0,,1
57485,81334,0,0,0,0,0,1,,1,,,1
2261,86071,,1,0,1,,,,1,0,0,0
1948,41159,0,1,1,0,1,1,1,0,1,0,
5626,51657,0,1,0,0,,,1,0,,,0
27463,75119,,,,1,,0,1,0,,1,
86709,97338,1,0,1,1,1,,0,1,1,1,1
88717,27086,1,1,1,0,1,,1,0,1,,0
81672,41534,1,1,1,,,0,1,0,0,0,1
74590,63733,1,1,1,1,,,,0,0,1,0
54134,30674,0,0,0,0,0,1,1,0,1,,0
52098,25380,,,0,0,1,1,0,0,,0,0
59094,53038,,0,0,1,,0,0,1,,1,0
51332,72192,0,,,,1,,1,1,1,1,0
57596,74694,0,0,,0,0,,0,,,1,0
73173,39393,,0,0,1,0,0,0,1,0,,0
80406,28200,1,,1,,1,,0,1,,1,0
96720,44342,0,0,0,1,0,1,0,,1,,
36854,29474,0,0,,1,0,,0,0,1,,1
5686,51520,1,,,,1,0,1,1,,1,
61656,74514,0,,,,1,,1,1,1,1,0
37363,48950,,0,0,1,0,0,0,,,,0
53219,8076,0,0,,,0,,,1,1,0,1
92431,60298,0,,0,1,,1,,1,,1,
78256,6924,,,0,0,0,1,,0,0,0,0
2559,98162,0,,,0,1,1,0,1,1,,
7621,55821,,,1,,1,,,0,1,0,
45061,13335,0,0,,0,0,,0,1,,,1
86712,3489,1,0,,1,,1,1,1,,1,1
43572,65217,1,,1,1,,,0,0,1,1,1
67147,74382,0,0,1,,0,,,1,0,0,
75155,82413,0,,1,1,,1,1,0,,0,0
46063,54220,,,1,0,0,0,,0,,,1
7350,31002,,1,,0,1,1,,1,0,0,1
2260,15467,1,0,1,,1,1,,1,,1,1
15763,938,1,0,0,,0,1,0,0,,,1
28260,85806,0,1,,1,0,,1,,0,0,0
21230,79162,1,,1,1,1,1,,0,0,1,0
37810,35119,,0,1,,1,1,0,,0,1,0
83289,1128,1,0,1,0,,1,1,0,0,0,1
81371,98647,0,,1,1,0,,0,,1,1,1
25657,57709,0,0,1,,0,1,0,,0,0,
46626,25485,,,0,0,,0,,1,1,,1
59244,2786,,0,0,1,,0,,,1,1,
77050,78107,1,0,1,0,1,,1,,0,,
5467,73178,,,,1,0,,0,,,0,0
73328,43787,0,,1,,,0,0,,1,,1
87769,61387,0,,,0,,,0,1,1,,
89203,69157,1,1,,0,1,,,1,,,0
77885,80272,0,,1,1,0,,0,0,1,0,1
62899,76835,1,1,1,1,,0,1,,,0,0
76793,98678,,1,,1,,1,1,1,1,0,0
62346,35363,0,,1,1,0,1,1,,,,1
4425,14553,1,,0,0,0,,0,,1,0,1
20328,94356,1,0,,1,,0,0,,1,,
76931,63978,0,1,1,0,,0,1,,1,0,
16545,61910,0,0,,0,0,,,,1,,
59476,35555,1,0,0,0,0,,0,1,1,,
80024,66906,0,,,1,1,1,,1,0,0,0
41583,21955,,,,,,1,1,0,0,0,
71745,40873,1,0,0,0,0,1,0,0,,1,0
16026,6132,,1,0,,1,1,1,,1,1,0
94431,81289,1,0,,1,1,,1,0,1,1,1
20610,90189,0,0,1,1,,1,1,0,0,,0
68180,18827,1,,,1,,0,1,,0,0,1
22328,17213,,1,,0,1,,1,,0,1,0
88849,18267,,0,1,0,,,,0,,1,
14908,46536,1,0,,0,0,1,0,0,,1,
5813,62675,0,,,1,1,0,0,1,1,1,0
23230,35376,,1,1,,1,,1,,0,1,
35009,59266,1,1,,1,0,0,0,,1,1,
14617,18715,,1,1,1,1,,0,,0,0,
48995,11516,1,0,0,0,1,,0,,0,0,
84722,98541,,0,0,,0,1,1,0,0,,
72201,73552,0,0,0,1,0,,1,1,1,1,
38238,77232,1,,,1,1,,1,1,1,,0
25217,44334,1,1,,1,,1,0,1,,0,
20078,64922,0,1,1,1,1,0,0,0,0,1,
96147,91420,,0,0,0,,1,,,,0,
80189,82790,,1,0,1,1,,1,1,1,0,
15754,3848,1,0,1,0,,1,1,,,1,
63270,10092,0,,,1,1,,1,1,,1,
51760,31992,1,,,0,,,1,1,,1,
91639,78694,1,0,1,0,0,0,1,1,0,1,1
67327,6816,0,1,,,1,,1,0,,0,0
85003,94834,,,1,0,,1,0,0,,0,
21748,19399,,1,,,,0,1,1,0,1,
67149,1770,0,0,0,0,,0,,1,1,,1
39575,29192,1,0,0,0,1,0,,0,,1,0
79205,81615,1,0,1,,0,,,,,,
47141,88287,1,0,0,1,,1,,,1,,
35721,79513,,,0,0,1,1,1,,1,1,
53350,28301,1,,,,0,1,,,,0,
25072,68105,0,,1,1,,1,1,,1,,1
71755,48365,,1,,1,0,0,,,0,0,1
21856,73738,,0,0,1,0,,1,1,1,1,1
74859,70407,0,,1,1,,0,0,,0,1,
75373,74999,1,0,1,1,,,1,0,0,,
28074,14316,,1,1,,0,0,1,,0,,1
40826,86205,1,0,,0,0,1,,,,1,0
52415,49818,,0,0,1,0,,1,1,1,0,0
26951,46261,0,,1,1,0,1,0,1,1,,
93112,36183,0,,0,0,,1,,1,0,1,0
74630,89483,1,,,1,1,,0,,1,,
91791,15467,,1,,1,0,0,1,0,,,
63491,30753,,,,,,,1,0,0,,1
25801,67387,0,,1,1,1,,0,0,0,,
68805,45592,0,1,,0,0,0,0,1,0,0,1
13252,66738,,,,,0,1,,0,1,0,0
21573,58225,,,,,0,0,,,,,0
54061,1343,0,1,,0,1,1,,,1,1,
56792,99540,0,1,0,,,0,1,0,0,0,1
86435,89210,0,1,,0,,,0,0,,,
38285,29156,1,0,1,,0,1,0,,1,,
70574,51245,0,0,0,0,1,,1,0,,0,0
98089,18615,0,0,1,,,,,0,,0,1
46208,90215,0,1,0,,1,,,,,0,
84628,63624,,0,,1,,1,0,1,,,1
11108,59799,,0,1,1,1,1,0,0,0,1,1
68195,87601,0,1,0,1,,,1,,,1,1
9328,66092,0,1,,0,1,0,0,1,0,0,1
14044,25601,1,1,0,,0,,0,1,0,,0
77229,81512,1,1,0,,,1,1,,,,
63318,63136,0,,0,1,1,0,,0,0,,0
20710,53987,1,,0,,1,1,,0,,,0
78419,85468,0,,0,,0,0,1,1,,0,
19666,2394,,,0,,0,,1,0,,0,1
36334,24328,1,,,1,0,,0,0,1,,
27715,83589,0,0,,,0,1,,0,0,1,0
84224,10850,0,,,0,0,1,,1,0,0,1
98761,89195,,,,1,1,0,0,1,0,,1
46840,66933,0,0,1,0,1,1,0,,1,,0
80716,2928,1,1,0,,0,,0,,1,1,0
3631,80779,1,0,0,0,0,1,0,0,1,1,
42378,75157,,,1,,0,1,0,0,0,0,
46167,8999,1,1,1,,0,0,,1,,1,0
27969,34476,1,0,1,0,0,,0,0,,,0
26529,40080,,,,0,1,1,1,1,,1,1
13770,87684,,,1,1,1,1,0,0,0,0,0
66432,13985,0,,,1,0,,,0,,1,
7266,79392,0,,0,1,0,0,1,0,,0,0
39832,22486,0,,0,,,1,,1,0,0,1
98396,9719,1,0,,0,0,,,1,1,1,
640,45459,,1,0,1,1,1,1,1,0,1,1
32441,41105,,,1,0,1,1,0,1,1,,
11861,81262,1,0,,1,,1,0,,0,0,0
1073,73890,0,0,,1,0,,,,0,0,0
59572,21670,1,0,1,0,0,1,1,1,1,0,
77352,62354,1,0,1,1,1,,1,0,0,1,0
12131,62568,1,0,,1,,,,1,0,1,
58871,89887,0,1,,,,1,,1,0,1,1
84381,65571,1,,,0,1,,1,0,,0,
76922,37468,,,,1,,,,,1,,
87263,36473,0,0,0,0,,,1,,0,0,
53981,73923,,,1,,0,1,0,1,0,0,0
78604,70511,1,0,,1,,,0,1,0,1,
96959,37405,0,,0,0,0,0,,1,0,,1
80836,85496,,,1,0,1,1,,0,,0,
90136,58570,1,1,0,,,0,0,0,0,0,
20118,60344,0,1,1,1,0,1,1,1,,1,0
56456,2446,1,0,,,1,0,,1,1,0,1
25817,38229,,0,,,0,1,0,0,0,1,
30924,71950,,0,,1,,0,0,0,,0,1
53028,75095,0,0,,,0,1,,0,1,1,1
69423,33545,,0,0,,,0,,0,1,1,1
39781,50301,0,,1,1,,1,1,0,,1,1
46064,69091,,,,1,1,1,1,,,,0
68974,31304,0,0,0,0,0,0,,1,0,1,
3093,86363,0,1,0,,,0,0,0,,0,1
63206,87895,1,0,0,,,1,0,,,,
92591,76956,1,1,0,0,0,1,1,0,,,
52474,20694,0,,0,0,0,,,,1,0,1
4405,46411,,0,0,0,,0,,1,,,
42372,95410,0,0,0,,0,,1,,1,1,0
37863,30453,,0,,1,,0,0,,0,0,0
56586,8283,,0,0,1,,,1,0,,1,1
81317,91063,0,1,1,0,1,1,1,0,0,,
72609,13651,0,1,,,1,,1,1,,1,
73340,15228,0,1,1,0,,,1,,,1,0
7927,89932,0,,0,0,,,0,,0,,0
90697,33693,1,0,0,1,1,,0,,0,1,1
66188,3889,,0,0,,,0,,0,,0,0
53073,48338,1,0,,1,1,1,1,1,0,,0
26248,10981,0,0,,1,1,1,1,,1,,1
91707,28776,,1,0,0,1,1,1,,1,1,0
47701,50414,1,,0,1,1,1,,,0,,0
68987,67342,0,0,0,0,,1,0,,,,0
14739,19416,0,0,0,1,1,0,,,,,0
55539,74298,,1,1,1,1,0,,1,1,,
9972,72723,,,1,,,0,1,,,1,1
54671,26753,,,1,0,0,0,1,0,1,,1
83371,46286,,,,,0,,0,1,,,
60996,82307,0,0,,1,1,,,,,,
70099,92436,1,1,0,,1,1,0,,1,1,1
56486,96871,0,,0,,,0,,,0,,1
72431,41281,,,,,0,0,,1,1,1,
45180,99063,0,,0,1,,,,0,1,,1
8471,45308,0,0,,0,0,1,,,,,1
87755,82097,,0,0,0,0,0,1,1,0,,1
59786,2479,,0,1,1,,,,,1,0,1
91136,91407,,1,0,0,1,0,1,0,0,0,0
84678,54926,,1,,1,,,1,,,,
12967,74043,1,,1,,1,,,,,0,1
48472,92117,0,1,1,,,1,,,1,1,
7203,20569,1,1,1,0,,0,0,0,0,,0
47006,55539,0,,,1,1,1,1,,,,0
47180,29249,0,,0,0,,1,1,,1,,1
34013,1407,,0,0,1,1,0,,1,0,0,1
88218,68457,0,1,0,1,0,1,0,1,1,0,
18563,18589,1,0,0,,1,,1,0,0,0,
79969,33259,0,1,0,1,1,,0,,1,1,
96704,99708,,,1,,,,1,,0,,1
6505,70056,,0,0,0,,0,0,,1,0,
59744,37007,0,1,,1,,1,1,,1,,0
63990,42149,0,1,1,0,,1,,,0,,1
19345,82541,0,,,0,0,0,,1,1,0,1
20421,19668,0,1,0,0,0,,1,0,1,0,1
95123,21867,,,1,,0,0,1,,0,1,0
8338,4515,1,1,,,1,1,,,1,0,1
58183,22279,0,,0,0,1,,1,1,,0,
40882,52031,0,0,,0,1,,1,0,1,1,1
89785,93522,1,,0,1,0,1,0,1,0,1,0
82669,59106,0,1,0,,,,1,0,0,,0
69381,93670,,0,0,,,,0,1,,0,1
46634,38678,,,1,1,1,,,1,0,0,0
85946,77233,1,1,1,0,1,0,1,0,,,1
91429,92920,1,0,,,,1,,0,1,1,0
60276,94050,0,,0,1,0,1,1,0,,0,0
34438,21401,1,,1,1,0,0,,0,0,0,0
56023,32040,1,0,,0,,1,,,0,,
31366,59640,1,,0,,0,1,0,0,,,1
1478,46558,1,1,0,,1,1,1,0,,0,
17723,75747,1,,1,1,0,1,0,,0,,0
83295,20991,,0,0,0,,,0,1,,0,0
90888,66430,1,0,,,1,,0,1,1,1,
84444,2717,,1,,1,,1,1,1,0,0,0
5941,77557,1,0,0,0,,0,,0,0,,0
21116,96910,,,0,,1,1,1,0,,0,0
23275,13792,,0,,1,0,1,,1,,0,
64837,7741,0,0,0,,,0,0,1,0,1,1
15016,53734,0,0,1,1,,,,0,1,1,
34202,33791,,1,0,,,0,1,1,,0,
99214,20338,1,1,1,1,0,1,,0,0,0,
73327,84127,0,1,1,0,0,1,0,1,,0,
82662,14766,0,,,0,0,,,1,0,,1
33381,81278,1,,1,1,,,,0,0,0,
99986,66199,1,,0,,,0,,1,,0,1
67597,20385,1,0,,,0,,0,0,1,,0
34412,72089,0,0,1,,,1,0,,0,,0
8633,17482,0,,1,1,0,0,0,1,1,0,
43030,26970,1,,,1,0,1,0,,1,0,
19268,18638,1,1,1,,,,,,1,1,1
49314,28633,1,1,,1,0,0,1,0,,,1
55765,99218,1,1,0,,,,,0,0,,0
82670,78200,0,1,0,,1,,,1,0,0,0
80989,46328,1,0,,,1,1,0,0,1,1,0
61607,45845,1,1,1,0,1,1,1,,,,
23016,86610,0,0,0,1,1,1,0,0,1,1,0
62752,94326,0,0,,,0,0,0,,0,,1
77634,67171,,,,,0,0,0,0,,0,
15155,80159,0,0,0,0,1,1,,,0,0,0
92528,28405,0,,0,0,0,1,,1,0,0,1
89589,93690,,,1,0,,,1,0,1,,0
54791,63869,,0,1,,1,0,1,1,1,0,
71343,46095,,,1,,1,0,1,0,0,0,0
46536,99785,,0,0,,1,1,,,,0,0
40018,58094,1,0,,,,0,1,0,,1,1
18560,1602,0,,0,0,,0,0,,,,1
30252,20426,,1,,1,0,0,,,1,1,
42371,69228,,1,,1,,1,0,1,1,0,
87255,90723,1,0,,1,1,0,,,,,0
87468,42229,1,1,0,,0,1,1,0,1,1,1
70121,37390,1,0,0,,1,0,1,1,1,0,1
94075,78046,1,,1,,1,1,1,0,0,1,1
38302,80859,1,,0,0,0,,,,,0,
34034,31482,0,1,0,,0,1,0,,0,0,0
96660,43869,1,,,,1,,1,0,,,
62368,26128,1,0,0,,0,0,,0,,0,0
66320,10680,,1,0,,,1,,1,1,,1
71302,90692,1,1,1,0,,0,1,0,1,0,
79694,89765,0,1,,,,0,,0,,0,
56853,35314,,1,,1,0,0,1,,1,,1
44851,51203,0,1,1,0,1,,1,,0,0,0
5503,97587,,0,1,0,0,0,0,,1,0,
85964,21756,,,0,1,,0,,0,0,,1
49308,69054,,0,1,1,1,,0,,,1,
63445,37599,1,1,1,0,0,,1,0,,1,1
32784,35412,1,,0,1,1,0,0,1,,0,1
42514,18511,,1,,,1,1,1,0,0,1,
43001,84523,1,0,,,,0,0,1,,1,
72309,51446,,,,0,,,,0,,0,
71389,34910,1,0,0,1,,,0,1,,0,0
12495,15390,0,,0,,0,,1,,1,,1
17959,77376,1,0,0,,0,1,0,0,0,,1
66275,95086,1,1,0,,,1,,1,1,0,0
35616,85907,,0,0,1,,,1,1,,1,0
82904,5075,1,0,1,0,1,1,,0,1,1,1
45725,64492,,,0,1,1,0,1,0,,,
13962,2751,,,1,1,,1,1,1,,,0
96366,10137,1,1,0,,0,,,0,,1,
66195,25766,0,0,,1,,1,1,1,,,1
86389,53483,0,,0,0,1,0,,0,0,1,1
82821,46911,1,1,,1,1,,,0,0,,
5311,74566,0,1,0,1,1,1,,,,0,0
77756,75752,1,0,,1,1,,0,,1,0,0
62852,12772,0,,0,0,,0,1,1,1,0,
16736,18185,,1,0,,,1,1,0,1,0,
60152,73419,0,0,0,,1,0,1,0,,0,1
59883,90239,0,0,,1,0,,0,,,0,0
14094,10076,,1,,,,1,,0,0,1,1
2558,42532,,0,,1,0,1,,0,0,1,1
46093,678,0,1,,0,,1,0,0,1,0,1
54190,60149,,1,,1,,,1,0,0,1,1
71969,93764,1,,,0,,,0,0,1,1,1
14726,9585,0,1,1,1,0,1,0,0,0,1,0
16323,45440,1,,,0,0,,,1,0,0,1
40612,91684,1,,0,,0,0,0,0,,0,0
10795,63049,1,1,1,1,,0,1,0,,1,
57949,69055,0,0,0,1,0,,0,,,,
73939,27610,1,0,,1,,0,0,,1,0,0
65408,67674,0,1,,,,0,0,0,1,,
17647,98173,1,0,1,1,,0,0,1,1,,
79671,54742,1,,1,,,,1,0,0,1,1
97065,51576,,0,,1,1,0,,0,0,0,1
57044,68632,1,1,0,0,0,1,,1,1,0,1
96926,3681,1,0,0,1,0,,,,1,1,
54345,38838,0,,,,,1,,1,1,1,0
13285,2030,,1,,0,0,1,,0,0,0,1
47274,25929,0,,,,0,1,1,1,0,,
34852,44713,0,,,,1,1,1,0,1,1,
1277,27875,,1,0,,0,0,1,0,1,,
74882,93818,0,0,,0,,,0,,,,0
283,14910,0,0,0,,1,1,0,1,1,,
91843,60076,,,0,,0,0,1,0,0,0,1
